dataset_index,scene,object_id,valid_points,rot_deg,trans_cm,difficulty
13957,2-22-7,18,131,2.5625422,0.1638742,4.2012844
13958,2-22-7,26,418,4.8815036,0.43167737,9.198277
13959,2-22-7,30,518,2.5625422,0.2629275,5.1918173
13960,2-22-7,39,380,2.5625422,0.16707072,4.2332497
13961,2-22-7,42,870,2.5625422,0.23464468,4.908989
13962,2-22-7,51,209,2.5625422,0.09888789,3.5514212
13963,2-22-7,52,494,2.5625422,0.044020776,3.00275
13964,2-22-7,56,679,2.5625422,0.32479253,5.8104677
13965,2-22-7,58,510,2.5625422,0.24206865,4.9832287
13966,2-22-8,8,1603,2.5625422,0.26035988,5.166141
13967,2-22-8,18,122,2.5625422,0.04604297,3.0229719
13968,2-22-8,26,489,2.5625422,0.11125671,3.6751094
13969,2-22-8,30,529,2.5625422,0.095475115,3.5172935
13970,2-22-8,39,353,2.6364105,0.117010504,3.8065155
13971,2-22-8,42,1012,3.3595207,0.32052362,6.564757
13972,2-22-8,51,185,2.5625422,0.1106125,3.6686673
13973,2-22-8,52,39,7.4051228,0.8452061,15.857183
13974,2-22-8,56,703,3.4528668,0.25591457,6.0120125
13975,2-22-8,58,333,2.5625422,0.6351586,8.914128
13976,2-22-9,8,1476,2.5625422,0.18242164,4.386759
13977,2-22-9,18,134,2.5625422,0.11638804,3.7264225
13978,2-22-9,26,290,7.8099713,0.13985217,9.208493
13979,2-22-9,30,557,2.5625422,0.21354519,4.697994
13980,2-22-9,39,378,2.5625422,0.06834685,3.2460108
13981,2-22-9,42,1117,2.5625422,0.049996354,3.0625057
13982,2-22-9,51,181,2.8459258,0.20082244,4.8541503
13983,2-22-9,52,496,2.5625422,0.16521372,4.2146792
13984,2-22-9,56,566,3.1826003,0.1617527,4.800127
13985,2-22-9,58,570,2.5625422,0.17063564,4.2688985
13986,2-22-10,8,1482,2.5625422,0.5139582,7.7021246
13987,2-22-10,18,133,2.5625422,0.10531948,3.615737
13988,2-22-10,26,475,2.5625422,0.088628605,3.4488282
13989,2-22-10,30,398,2.5625422,0.25587457,5.1212883
13990,2-22-10,39,374,4.7886386,0.034587707,5.134516
13991,2-22-10,42,1099,2.5625422,0.117723845,3.7397807
13992,2-22-10,51,124,5.539234,0.25686485,8.1078825
13993,2-22-10,52,507,2.5625422,0.17251275,4.2876697
13994,2-22-10,56,16,43.583557,2.737108,70.954636
13995,2-22-10,58,542,2.5625422,0.22881465,4.850689
13996,2-22-11,8,1601,2.7071817,0.24615465,5.168728
13997,2-22-11,18,38,2.9573748,0.5345926,8.303301
13998,2-22-11,26,540,3.4436686,0.22500004,5.6936693
13999,2-22-11,30,527,2.5625422,0.18185857,4.381128
14000,2-22-11,39,367,4.331512,0.090963334,5.241145
14001,2-22-11,42,899,2.5625422,0.31457382,5.7082806
14002,2-22-11,51,218,3.691304,0.45202294,8.211534
14003,2-22-11,52,388,2.5625422,0.33946785,5.957221
14004,2-22-11,56,700,4.9273615,0.28279817,7.7553434
14005,2-22-11,58,562,2.5625422,0.087570414,3.4382463
14006,2-22-12,8,1426,2.5625422,0.35918143,6.1543565
14007,2-22-12,18,132,2.5625422,0.104933694,3.611879
14008,2-22-12,26,365,4.0426373,0.30123705,7.055008
14009,2-22-12,30,529,2.6546118,0.16309687,4.2855806
14010,2-22-12,39,372,2.5625422,0.21129276,4.67547
14011,2-22-12,42,1061,2.5625422,0.15387367,4.101279
14012,2-22-12,51,210,2.5625422,0.24311298,4.9936724
14013,2-22-12,52,503,2.5625422,0.21782997,4.740842
14014,2-22-12,56,672,2.5625422,0.29662043,5.5287466
14015,2-22-12,58,541,2.5625422,0.12595074,3.8220496
14016,2-22-13,8,1543,2.6096957,0.1897754,4.5074496
14017,2-22-13,18,124,2.5625422,0.11156458,3.6781878
14018,2-22-13,26,582,3.5409946,0.13740976,4.9150925
14019,2-22-13,30,136,20.71324,0.9476026,30.189266
14020,2-22-13,39,368,6.080702,0.08399205,6.9206223
14021,2-22-13,42,980,2.5625422,0.27371603,5.2997026
14022,2-22-13,51,208,2.5625422,0.31326482,5.6951904
14023,2-22-13,52,289,7.772083,0.45847562,12.356839
14024,2-22-13,56,699,2.5625422,0.21254039,4.6879463
14025,2-22-13,58,549,2.5625422,0.21665227,4.729065
14026,2-22-14,8,1501,2.5625422,0.3796015,6.358557
14027,2-22-14,18,129,2.5625422,0.07481849,3.3107271
14028,2-22-14,26,563,2.5625422,0.20842378,4.64678
14029,2-22-14,30,444,2.5625422,0.24772261,5.039768
14030,2-22-14,39,389,9.26302,0.16476533,10.910673
14031,2-22-14,42,1090,2.5625422,0.15505387,4.113081
14032,2-22-14,51,202,2.5625422,0.14976577,4.0601997
14033,2-22-14,52,488,2.6766412,0.12236395,3.9002807
14034,2-22-14,56,545,3.0051773,0.68095136,9.814691
14035,2-22-14,58,204,4.481657,2.6217012,30.69867
14036,2-22-15,8,1525,2.5625422,0.20437115,4.6062536
14037,2-22-15,26,533,4.02769,0.1338322,5.366012
14038,2-22-15,30,428,2.5625422,0.16886081,4.25115
14039,2-22-15,39,29,60.620068,1.5027552,75.64762
14040,2-22-15,42,1066,2.5625422,0.06832037,3.245746
14041,2-22-15,51,199,2.5625422,0.10196121,3.5821543
14042,2-22-15,52,529,2.5625422,0.088885546,3.4513977
14043,2-22-15,56,665,3.3516438,0.17974171,5.149061
14044,2-22-15,58,513,2.5625422,0.1323606,3.8861482
14045,2-22-16,8,1570,2.5625422,0.18820459,4.444588
14046,2-22-16,18,127,2.5625422,0.08184094,3.3809516
14047,2-22-16,26,552,3.5069919,0.1978156,5.485148
14048,2-22-16,30,516,2.5625422,0.28283355,5.3908777
14049,2-22-16,39,371,5.5635223,0.12413818,6.804904
14050,2-22-16,42,1105,2.5625422,0.19550161,4.517558
14051,2-22-16,51,170,2.5625422,0.21195367,4.682079
14052,2-22-16,52,487,3.189605,0.14723773,4.6619825
14053,2-22-16,56,703,2.5625422,0.23511055,4.9136477
14054,2-22-16,58,387,2.5625422,0.7408073,9.970615
14055,2-22-17,8,1565,2.5625422,0.34194502,5.9819927
14056,2-22-17,18,126,2.5625422,0.13186975,3.8812397
14057,2-22-17,26,519,2.5625422,0.026791578,2.830458
14058,2-22-17,30,391,2.6174843,0.5414783,8.032267
14059,2-22-17,39,368,2.92235,0.1710142,4.632492
14060,2-22-17,42,878,2.716565,0.16032976,4.3198624
14061,2-22-17,51,139,3.8199801,0.067027226,4.4902525
14062,2-22-17,52,403,2.5625422,0.28567153,5.419257
14063,2-22-17,56,708,2.5625422,0.17021048,4.264647
14064,2-22-17,58,384,2.5625422,0.31588256,5.721368
14065,2-22-18,8,1549,3.112441,0.10910496,4.2034907
14066,2-22-18,18,136,2.5625422,0.10634156,3.625958
14067,2-22-18,26,390,4.0760217,0.58317685,9.90779
14068,2-22-18,30,481,4.0881114,0.21221766,6.210288
14069,2-22-18,39,374,2.5625422,0.14058825,3.9684248
14070,2-22-18,42,1046,2.5625422,0.051818304,3.0807252
14071,2-22-18,51,210,2.5625422,0.19771627,4.539705
14072,2-22-18,52,500,2.5625422,0.088105544,3.4435978
14073,2-22-18,56,695,3.7567658,0.268474,6.441506
14074,2-22-18,58,454,2.998395,0.25248533,5.523248
14075,2-22-19,8,1425,2.5625422,0.22941795,4.856722
14076,2-22-19,18,126,2.5625422,0.10977313,3.6602736
14077,2-22-19,26,561,2.5625422,0.19288333,4.4913754
14078,2-22-19,30,525,6.701596,0.21297199,8.831316
14079,2-22-19,39,351,2.5625422,0.077924535,3.3417876
14080,2-22-19,42,1111,2.5625422,0.20597987,4.622341
14081,2-22-19,51,183,2.5625422,0.43544495,6.916991
14082,2-22-19,52,339,5.5963964,0.56770617,11.2734585
14083,2-22-19,56,684,3.5218668,0.293731,6.459177
14084,2-22-19,58,573,2.5625422,0.100147896,3.564021
14085,2-22-20,8,1552,2.5625422,0.33039382,5.8664804
14086,2-22-20,26,576,2.5625422,0.17132965,4.275839
14087,2-22-20,30,324,2.5625422,0.25679305,5.1304727
14088,2-22-20,39,372,4.3605347,0.24076682,6.768203
14089,2-22-20,42,1144,2.5625422,0.17529112,4.3154535
14090,2-22-20,51,193,2.5625422,0.25901708,5.152713
14091,2-22-20,52,394,4.5886827,0.22344959,6.8231783
14092,2-22-20,56,424,6.8493395,0.41714156,11.020755
14093,2-22-20,58,529,3.4042132,0.23595554,5.763768
14094,2-23-0,8,1160,2.5625422,0.2554401,5.1169434
14095,2-23-0,18,132,2.5625422,0.08379028,3.400445
14096,2-23-0,26,82,2.5625422,1.5407051,17.969593
14097,2-23-0,30,446,2.5625422,0.11508192,3.7133613
14098,2-23-0,39,280,46.427525,0.4273858,50.70138
14099,2-23-0,42,1100,2.5625422,0.071927264,3.2818148
14100,2-23-0,51,211,2.5625422,0.3362741,5.9252834
14101,2-23-0,52,455,3.5014045,0.168701,5.1884146
14102,2-23-0,56,543,2.5625422,0.30337188,5.596261
14103,2-23-0,58,462,2.5625422,0.29596263,5.522168
14104,2-23-1,8,1481,3.5650213,0.2164286,5.729307
14105,2-23-1,18,130,2.5625422,0.17904282,4.35297
14106,2-23-1,26,360,2.5625422,0.46683326,7.230875
14107,2-23-1,30,507,2.5625422,0.12459128,3.808455
14108,2-23-1,39,379,2.5625422,0.13622436,3.9247859
14109,2-23-1,42,1102,3.5260339,0.11582166,4.6842504
14110,2-23-1,51,198,2.5625422,0.16099694,4.1725116
14111,2-23-1,52,459,2.5625422,0.2553181,5.1157236
14112,2-23-1,56,709,2.5625422,0.22922857,4.854828
14113,2-23-1,58,97,11.000882,1.6759721,27.760605
14114,2-23-2,8,1495,2.5625422,0.103860386,3.6011462
14115,2-23-2,26,557,2.7058797,0.11681492,3.874029
14116,2-23-2,30,542,2.5625422,0.15898703,4.1524124
14117,2-23-2,39,372,6.6530466,0.2674705,9.327751
14118,2-23-2,42,1075,2.5625422,0.2817172,5.379714
14119,2-23-2,51,176,2.5625422,0.0746528,3.30907
14120,2-23-2,52,510,2.5625422,0.27558932,5.3184357
14121,2-23-2,56,652,9.534752,0.4209965,13.744717
14122,2-23-2,58,559,2.5625422,0.060329232,3.1658344
14123,2-23-3,8,1510,2.5625422,0.22883233,4.8508654
14124,2-23-3,18,131,2.5625422,0.063666746,3.1992097
14125,2-23-3,26,532,2.7077603,0.16454916,4.353252
14126,2-23-3,30,264,4.7910104,0.18629746,6.653985
14127,2-23-3,39,382,5.2672286,0.12297245,6.496953
14128,2-23-3,42,1135,2.5625422,0.14007914,3.9633336
14129,2-23-3,51,168,5.152367,0.2407078,7.5594454
14130,2-23-3,52,495,3.6366885,0.16352387,5.271927
14131,2-23-3,56,723,2.5625422,0.18425032,4.4050455
14132,2-23-3,58,499,2.5625422,0.28409374,5.4034796
14133,2-23-4,8,1354,2.5625422,0.28385562,5.4010983
14134,2-23-4,18,122,2.5625422,0.12191548,3.781697
14135,2-23-4,26,570,3.16335,0.21195139,5.282864
14136,2-23-4,30,468,2.5625422,0.14922416,4.054784
14137,2-23-4,39,73,20.245821,0.5222543,25.468365
14138,2-23-4,42,1091,2.5625422,0.14909923,4.0535345
14139,2-23-4,51,202,89.33394,0.80764526,97.41039
14140,2-23-4,52,429,2.5625422,0.3312266,5.8748083
14141,2-23-4,56,706,4.0431705,0.27757192,6.8188896
14142,2-23-4,58,595,2.5625422,0.15176782,4.08022
14143,2-23-5,8,1519,2.5625422,0.18814282,4.4439707
14144,2-23-5,18,130,2.5625422,0.1295114,3.8576562
14145,2-23-5,26,478,2.5625422,0.3329276,5.891818
14146,2-23-5,30,466,2.9087875,0.13532145,4.262002
14147,2-23-5,39,378,3.2617679,0.18174864,5.079254
14148,2-23-5,42,1059,2.5625422,0.13828562,3.9453983
14149,2-23-5,51,224,3.5736885,0.111322604,4.6869144
14150,2-23-5,52,420,2.5625422,0.1784774,4.3473163
14151,2-23-5,56,718,3.493511,0.25510803,6.044591
14152,2-23-5,58,532,2.5625422,0.18827125,4.445255
14153,2-23-7,8,1511,2.5625422,0.15543188,4.116861
14154,2-23-7,18,134,2.5625422,0.07441354,3.3066776
14155,2-23-7,26,537,3.4009912,0.1030008,4.4309993
14156,2-23-7,30,513,2.5625422,0.095928416,3.5218263
14157,2-23-7,39,359,4.306253,0.121835,5.524603
14158,2-23-7,42,1140,2.5625422,0.13673526,3.929895
14159,2-23-7,51,63,33.486008,0.2892287,36.378296
14160,2-23-7,52,518,2.5625422,0.17950541,4.3575964
14161,2-23-7,56,548,13.155997,0.3928,17.083998
14162,2-23-7,58,487,2.5625422,0.25088355,5.0713778
14163,2-23-10,8,1510,3.166072,0.28691307,6.0352025
14164,2-23-10,18,73,3.3370085,0.13790697,4.7160783
14165,2-23-10,26,506,2.5625422,0.2696114,5.258656
14166,2-23-10,30,463,2.5625422,0.11796637,3.7422059
14167,2-23-10,39,371,2.5625422,0.104557864,3.608121
14168,2-23-10,42,921,2.5625422,0.17439422,4.306484
14169,2-23-10,51,191,2.5625422,0.13294934,3.8920355
14170,2-23-10,52,491,2.5625422,0.15209612,4.0835037
14171,2-23-10,56,699,3.939549,0.28888002,6.828349
14172,2-23-10,58,371,2.5625422,0.36072063,6.1697483
14173,2-23-11,8,1467,2.5625422,0.1612233,4.174775
14174,2-23-11,18,138,2.5625422,0.10154955,3.5780377
14175,2-23-11,26,536,3.062221,0.054292142,3.6051426
14176,2-23-11,30,450,2.5625422,0.21774697,4.740012
14177,2-23-11,39,377,5.4233603,0.13340828,6.7574434
14178,2-23-11,42,1025,2.5625422,0.24474521,5.0099945
14179,2-23-11,51,168,2.5625422,0.17819276,4.34447
14180,2-23-11,52,494,2.5625422,0.17499636,4.3125057
14181,2-23-11,56,685,2.5625422,0.3413601,5.976143
14182,2-23-11,58,513,2.5625422,0.14548276,4.0173697
14183,2-23-12,8,1457,2.5625422,0.10041967,3.5667388
14184,2-23-12,18,129,2.5625422,0.07223427,3.284885
14185,2-23-12,26,339,2.5625422,0.39168355,6.4793777
14186,2-23-12,30,438,4.0426373,0.17099334,5.7525706
14187,2-23-12,39,363,2.5625422,0.13066362,3.8691783
14188,2-23-12,42,1067,2.5625422,0.1435092,3.9976342
14189,2-23-12,51,206,2.5625422,0.11278639,3.690406
14190,2-23-12,52,260,5.2151885,0.92723817,14.48757
14191,2-23-12,56,520,3.3538043,0.08290338,4.182838
14192,2-23-12,58,421,2.5625422,0.30570456,5.619588
14193,2-23-13,8,1492,2.5688744,0.15679866,4.136861
14194,2-23-13,18,109,5.4952955,0.058602314,6.081319
14195,2-23-13,26,122,6.6954474,0.3682855,10.378303
14196,2-23-13,30,534,2.7791102,0.22528754,5.0319853
14197,2-23-13,39,367,2.5625422,0.17464504,4.3089924
14198,2-23-13,42,998,3.380435,0.023492716,3.6153622
14199,2-23-13,51,212,2.5625422,0.10141702,3.5767124
14200,2-23-13,52,468,2.5625422,0.08810486,3.4435906
14201,2-23-13,56,690,5.9381514,0.42678654,10.206017
14202,2-23-13,58,258,3.4241693,0.7767004,11.191174
14203,2-23-14,8,1568,2.5625422,0.33482325,5.9107747
14204,2-23-14,18,134,2.7777014,0.20041601,4.7818613
14205,2-23-14,26,549,2.5625422,0.066747926,3.2300215
14206,2-23-14,30,520,2.5625422,0.11632396,3.725782
14207,2-23-14,39,298,152.86514,0.20460361,154.91118
14208,2-23-14,42,898,4.3528023,0.07290359,5.081838
14209,2-23-14,51,222,2.967947,0.11766056,4.1445527
14210,2-23-14,52,493,2.5625422,0.0889432,3.4519742
14211,2-23-14,56,690,2.5625422,0.20057476,4.5682898
14212,2-23-14,58,133,83.15558,2.2235873,105.39145
14213,2-23-15,8,1477,2.5625422,0.29008898,5.4634323
14214,2-23-15,18,132,2.5625422,0.06932898,3.255832
14215,2-23-15,26,511,2.5625422,0.19488701,4.5114126
14216,2-23-15,30,543,2.7928817,0.09313118,3.7241936
14217,2-23-15,39,374,3.9288974,0.1222211,5.1511083
14218,2-23-15,42,798,4.4222627,0.22934316,6.7156944
14219,2-23-15,51,151,2.5625422,0.54398,8.002342
14220,2-23-15,52,454,2.721029,0.2055099,4.776128
14221,2-23-15,56,734,2.6616075,0.30814376,5.743045
14222,2-23-15,58,370,2.5625422,0.38434404,6.405983
14223,2-23-16,8,1564,2.5625422,0.37191242,6.2816668
14224,2-23-16,18,128,2.5625422,0.17538573,4.3163996
14225,2-23-16,26,498,2.5625422,0.30145139,5.577056
14226,2-23-16,30,500,2.5625422,0.2788118,5.3506603
14227,2-23-16,39,378,4.1668744,0.09771004,5.143975
14228,2-23-16,42,1084,2.5625422,0.23171173,4.8796597
14229,2-23-16,51,215,2.5625422,0.05487603,3.1113024
14230,2-23-16,52,489,3.1447294,0.22207241,5.3654537
14231,2-23-16,56,724,6.4986014,0.32029033,9.701505
14232,2-23-16,58,548,2.5625422,0.19167536,4.4792957
14233,2-23-17,8,1503,2.5625422,0.13593249,3.9218671
14234,2-23-17,18,126,2.5625422,0.10063441,3.5688863
14235,2-23-17,26,500,2.5625422,0.12937781,3.8563204
14236,2-23-17,30,461,2.5625422,0.09421466,3.5046887
14237,2-23-17,39,370,2.7972238,0.03912271,3.1884508
14238,2-23-17,42,1083,2.5625422,0.13971162,3.9596584
14239,2-23-17,51,173,2.6973302,0.47639623,7.4612923
14240,2-23-17,52,492,2.5625422,0.1499074,4.061616
14241,2-23-17,56,710,2.5625422,0.2897593,5.4601355
14242,2-23-17,58,548,2.5625422,0.20712212,4.6337633
14243,2-23-18,8,1571,2.5625422,0.3195942,5.758484
14244,2-23-18,18,126,2.5822499,0.19871448,4.5693946
14245,2-23-18,26,127,80.59666,0.33554202,83.95208
14246,2-23-18,30,441,6.0982156,0.052907806,6.6272936
14247,2-23-18,39,380,4.6877184,0.21942092,6.8819275
14248,2-23-18,42,1103,2.6840901,0.19264702,4.6105604
14249,2-23-18,51,214,2.5625422,0.14314905,3.9940326
14250,2-23-18,52,427,2.5625422,0.3261637,5.8241796
14251,2-23-18,56,539,7.236465,0.35397372,10.776202
14252,2-23-18,58,369,2.8545792,0.3125713,5.9802923
14253,2-23-19,8,1568,2.5625422,0.17926681,4.3552103
14254,2-23-19,18,132,2.5625422,0.1505836,4.0683784
14255,2-23-19,26,555,2.5625422,0.109415956,3.6567018
14256,2-23-19,30,495,2.5625422,0.3950869,6.5134115
14257,2-23-19,39,389,2.637598,0.09919087,3.6295066
14258,2-23-19,42,1010,3.45264,0.27008903,6.15353
14259,2-23-19,51,228,74.16016,0.8690822,82.85098
14260,2-23-19,52,345,6.1716485,0.48477334,11.019382
14261,2-23-19,56,708,2.628901,0.10483377,3.6772387
14262,2-23-19,58,491,2.5625422,0.3057396,5.6199384
14263,2-23-20,8,1262,2.5625422,0.11842778,3.74682
14264,2-23-20,18,127,2.5625422,0.0751098,3.31364
14265,2-23-20,26,431,2.5625422,0.17850472,4.3475895
14266,2-23-20,30,514,2.7068923,0.10452905,3.7521827
14267,2-23-20,39,379,4.9029675,0.28911763,7.7941437
14268,2-23-20,42,1127,2.5625422,0.20124117,4.574954
14269,2-23-20,51,207,3.045426,0.13189714,4.364397
14270,2-23-20,52,449,2.5625422,0.17408715,4.303414
14271,2-23-20,56,695,2.5625422,0.20941722,4.6567144
14272,2-23-20,58,484,2.5625422,0.18975094,4.4600515
14273,2-24-0,8,1504,2.5625422,0.13248003,3.8873425
14274,2-24-0,18,130,2.5625422,0.08587998,3.421342
14275,2-24-0,26,545,2.5625422,0.12078822,3.7704244
14276,2-24-0,30,485,2.5625422,0.4061529,6.624071
14277,2-24-0,39,343,2.5625422,0.22699006,4.8324428
14278,2-24-0,42,1016,3.58146,0.19262798,5.50774
14279,2-24-0,51,190,2.5625422,0.30072412,5.569783
14280,2-24-0,52,380,2.5625422,0.28627393,5.4252815
14281,2-24-0,56,705,5.003472,0.22326571,7.236129
14282,2-24-0,58,549,2.5625422,0.08875722,3.4501143
14283,2-24-1,8,1550,2.5625422,0.1826883,4.3894253
14284,2-24-1,18,127,2.5625422,0.10939899,3.656532
14285,2-24-1,26,534,2.5625422,0.0874473,3.437015
14286,2-24-1,30,476,2.5625422,0.21338856,4.696428
14287,2-24-1,39,390,2.5625422,0.19039874,4.46653
14288,2-24-1,42,1045,2.5625422,0.14654459,4.027988
14289,2-24-1,51,195,2.5625422,0.39237976,6.4863396
14290,2-24-1,52,493,2.916315,0.091601245,3.8323276
14291,2-24-1,56,54,76.25384,3.186106,108.1149
14292,2-24-1,58,415,2.88473,0.2845027,5.7297573
14293,2-24-2,8,870,6.188399,1.2605166,18.793566
14294,2-24-2,18,118,2.5625422,0.132434,3.8868823
14295,2-24-2,26,455,4.6980286,0.1513036,6.2110643
14296,2-24-2,30,428,2.5625422,0.5243544,7.8060865
14297,2-24-2,39,374,7.577068,0.16360009,9.213069
14298,2-24-2,42,1121,2.5625422,0.1121217,3.6837592
14299,2-24-2,51,216,2.5625422,0.12976228,3.860165
14300,2-24-2,52,514,2.5625422,0.03722968,2.934839
14301,2-24-2,56,679,3.4569473,0.27228463,6.1797934
14302,2-24-2,58,448,2.5625422,0.41107976,6.67334
14303,2-24-3,8,1473,2.5625422,0.31748453,5.7373877
14304,2-24-3,18,126,2.5625422,0.12144784,3.7770205
14305,2-24-3,26,554,2.5625422,0.091874264,3.4812849
14306,2-24-3,30,531,2.5625422,0.11296738,3.692216
14307,2-24-3,39,371,2.6090956,0.106898345,3.6780791
14308,2-24-3,42,1097,2.5625422,0.12427814,3.8053236
14309,2-24-3,51,194,2.5625422,0.28321934,5.3947353
14310,2-24-3,52,485,2.5625422,0.16156588,4.178201
14311,2-24-3,56,676,2.5878532,0.19400164,4.5278697
14312,2-24-3,58,399,2.5625422,0.38366127,6.3991547
14313,2-24-4,8,1416,2.5625422,0.18359058,4.398448
14314,2-24-4,18,124,2.5625422,0.09610264,3.5235686
14315,2-24-4,26,397,2.5625422,0.5715757,8.278299
14316,2-24-4,30,519,2.5625422,0.24722964,5.0348387
14317,2-24-4,39,367,5.2639165,0.11860217,6.4499383
14318,2-24-4,42,872,2.5625422,0.09647724,3.5273147
14319,2-24-4,51,227,3.0884473,0.22788164,5.367264
14320,2-24-4,52,523,2.5625422,0.11010354,3.6635776
14321,2-24-4,56,709,2.5625422,0.24876755,5.0502176
14322,2-24-4,58,583,3.0455542,0.06906037,3.736158
14323,2-24-5,8,1522,2.5625422,0.3878018,6.4405603
14324,2-24-5,18,116,2.6542432,0.11499176,3.8041608
14325,2-24-5,26,186,4.8572035,0.24595463,7.3167496
14326,2-24-5,30,379,99.830894,0.85509026,108.3818
14327,2-24-5,39,374,2.9147708,0.099207066,3.9068415
14328,2-24-5,42,1111,2.5625422,0.14089905,3.9715328
14329,2-24-5,51,209,2.5625422,0.21287489,4.691291
14330,2-24-5,52,495,2.5625422,0.16608788,4.223421
14331,2-24-5,56,479,23.853209,0.49414867,28.794695
14332,2-24-5,58,577,2.5625422,0.2963699,5.5262413
14333,2-24-6,8,1551,2.6584432,0.2402505,5.0609484
14334,2-24-6,18,110,4.4669046,0.20071408,6.4740458
14335,2-24-6,26,580,3.4042132,0.17113763,5.1155896
14336,2-24-6,30,325,2.5625422,0.8613278,11.17582
14337,2-24-6,39,376,2.852178,0.14753234,4.3275013
14338,2-24-6,42,956,2.5625422,0.06977401,3.2602823
14339,2-24-6,51,221,2.5625422,0.10553482,3.6178904
14340,2-24-6,52,506,3.162979,0.17795116,4.9424906
14341,2-24-6,56,730,2.5625422,0.24104181,4.9729605
14342,2-24-6,58,525,87.26911,1.0640777,97.90989
14343,2-24-7,8,1470,2.5625422,0.09977466,3.560289
14344,2-24-7,18,133,2.5625422,0.1367014,3.9295564
14345,2-24-7,26,355,2.5625422,0.4721216,7.283758
14346,2-24-7,30,523,2.5625422,0.15750797,4.137622
14347,2-24-7,39,373,3.2285876,0.1256734,4.4853215
14348,2-24-7,42,987,3.7844453,0.24477257,6.232171
14349,2-24-7,51,191,2.5732899,0.15390553,4.112345
14350,2-24-7,52,467,2.5625422,0.17489396,4.311482
14351,2-24-7,56,713,2.9052858,0.28887522,5.794038
14352,2-24-7,58,415,2.5625422,0.36010534,6.163595
14353,2-24-8,8,1568,2.5625422,0.5474464,8.037006
14354,2-24-8,18,137,2.5625422,0.11721566,3.7346988
14355,2-24-8,26,522,2.847851,0.33793756,6.2272267
14356,2-24-8,30,543,2.5625422,0.16981672,4.2607093
14357,2-24-8,39,373,2.5625422,0.23539625,4.916505
14358,2-24-8,42,803,2.5625422,0.24073654,4.9699078
14359,2-24-8,51,228,3.1155844,0.13347697,4.450354
14360,2-24-8,52,465,2.5625422,0.12719527,3.8344948
14361,2-24-8,56,673,2.5625422,0.35043442,6.0668864
14362,2-24-8,58,412,2.5625422,0.36299786,6.192521
14363,2-24-9,8,1376,3.0765076,0.14504088,4.5269165
14364,2-24-9,18,133,2.5625422,0.06275751,3.1901174
14365,2-24-9,26,534,2.5625422,0.13116911,3.8742332
14366,2-24-9,30,155,7.8438764,1.0270902,18.114779
14367,2-24-9,39,215,6.5592113,0.14192057,7.978417
14368,2-24-9,42,1111,2.9363835,0.27942234,5.730607
14369,2-24-9,51,221,2.5625422,0.06116729,3.174215
14370,2-24-9,52,497,2.5625422,0.20430368,4.6055794
14371,2-24-9,56,673,2.5625422,0.17249304,4.2874727
14372,2-24-9,58,465,3.367902,0.3402179,6.7700806
14373,2-24-10,8,1406,2.5625422,0.20121428,4.574685
14374,2-24-10,18,131,2.5625422,0.14145337,3.977076
14375,2-24-10,26,384,2.5625422,0.50725424,7.635084
14376,2-24-10,30,538,2.5625422,0.100155175,3.564094
14377,2-24-10,39,372,6.0049524,0.10244156,7.029368
14378,2-24-10,42,1157,2.8241067,0.22105439,5.034651
14379,2-24-10,51,204,2.5625422,0.1691935,4.2544775
14380,2-24-10,52,386,2.650775,0.35302973,6.181072
14381,2-24-10,56,701,2.5625422,0.34503525,6.0128946
14382,2-24-10,58,540,2.5625422,0.1343593,3.906135
14383,2-24-11,8,1559,2.5625422,0.23050834,4.8676257
14384,2-24-11,18,130,2.5625422,0.11755414,3.7380836
14385,2-24-11,26,557,2.5625422,0.13209741,3.8835163
